,date,latitude,longitude,coordinates,block,address_accuracy,num_mosquitos,wnv_present,year,month,day,week,day_of_week,station,tmax,tmin,tavg,depart,dew_point,wet_bulb,sunrise,sunset,precip_total,stn_pressure,sea_level,result_speed,result_dir,avg_speed,heat_cool,normal,BR,DZ,FG,HZ,MD,RA,TS,TSRA,VCTS,nearby_spray_locs
338,2013-08-01,41.94722700000001,-87.67145699999998,"(41.947227, -87.671457)",51,27,29,1,6039,24,3,93,9,6,246,183,216,-9,162,186,1335,6000,0.0,87.87,89.85,18.6,87,21.299999999999997,-21,225,0,0,0,0,3,0,0,0,0,0
339,2013-08-01,41.951866,-87.72505699999998,"(41.951866, -87.725057)",156,32,44,0,8052,32,4,124,12,4,324,244,284,-8,228,248,1780,8000,0.0,116.92,119.8,30.4,120,31.2,-24,292,0,0,0,0,4,0,0,0,0,12
340,2013-08-01,41.95469,-87.800991,"(41.95469, -87.800991)",123,27,34,0,6039,24,3,93,9,3,243,183,213,-6,171,186,1335,6000,0.0,87.69,89.85,22.799999999999997,90,23.4,-18,219,0,0,0,0,3,0,0,0,0,0
341,2013-08-01,41.957799,-87.930995,"(41.957799, -87.930995)",10,5,44,0,2013,8,1,31,3,1,81,61,71,-2,57,62,445,2000,0.0,29.23,29.95,7.6,30,7.8,-6,73,0,0,0,0,1,0,0,0,0,0
342,2013-08-01,41.960616,-87.777189,"(41.960616, -87.777189)",120,18,12,0,4026,16,2,62,6,2,162,122,142,-4,114,124,890,4000,0.0,58.46,59.9,15.2,60,15.6,-12,146,0,0,0,0,2,0,0,0,0,0
343,2013-08-01,41.963976,-87.69181,"(41.963976, -87.69181)",45,9,1,0,2013,8,1,31,3,1,81,61,71,-2,57,62,445,2000,0.0,29.23,29.95,7.6,30,7.8,-6,73,0,0,0,0,1,0,0,0,0,0
344,2013-08-01,41.964242,-87.757639,"(41.964242, -87.757639)",138,24,61,1,6039,24,3,93,9,3,243,183,213,-6,171,186,1335,6000,0.0,87.69,89.85,22.799999999999997,90,23.4,-18,219,0,0,0,0,3,0,0,0,0,0
345,2013-08-01,41.973845,-87.805059,"(41.973845, -87.805059)",102,18,3,0,4026,16,2,62,6,2,162,122,142,-4,114,124,890,4000,0.0,58.46,59.9,15.2,60,15.6,-12,146,0,0,0,0,2,0,0,0,0,3
346,2013-08-01,41.974689,-87.890615,"(41.974689, -87.890615)",250,225,984,9,50325,200,25,775,75,25,2025,1525,1775,-50,1425,1550,11125,50000,0.0,730.7500000000002,748.7500000000002,189.99999999999991,750,195.00000000000006,-150,1825,0,0,0,0,25,0,0,0,0,0
347,2013-08-01,41.98480900000001,-87.728492,"(41.984809, -87.728492)",116,16,23,0,4026,16,2,62,6,2,162,122,142,-4,114,124,890,4000,0.0,58.46,59.9,15.2,60,15.6,-12,146,0,0,0,0,2,0,0,0,0,0
348,2013-08-01,41.986921,-87.689778,"(41.986921, -87.689778)",174,27,67,0,6039,24,3,93,9,3,243,183,213,-6,171,186,1335,6000,0.0,87.69,89.85,22.799999999999997,90,23.4,-18,219,0,0,0,0,3,0,0,0,0,1
349,2013-08-01,41.98728,-87.666066,"(41.98728, -87.666066)",174,24,44,1,6039,24,3,93,9,3,243,183,213,-6,171,186,1335,6000,0.0,87.69,89.85,22.799999999999997,90,23.4,-18,219,0,0,0,0,3,0,0,0,0,0
350,2013-08-01,41.991429,-87.747113,"(41.991429, -87.747113)",244,32,65,0,8052,32,4,124,12,4,324,244,284,-8,228,248,1780,8000,0.0,116.92,119.8,30.4,120,31.2,-24,292,0,0,0,0,4,0,0,0,0,0
351,2013-08-01,41.99247800000001,-87.862995,"(41.992478, -87.862995)",182,16,8,0,4026,16,2,62,6,2,162,122,142,-4,114,124,890,4000,0.0,58.46,59.9,15.2,60,15.6,-12,146,0,0,0,0,2,0,0,0,0,0
352,2013-08-01,41.994679,-87.770899,"(41.994679, -87.770899)",248,32,101,0,8052,32,4,124,12,4,324,244,284,-8,228,248,1780,8000,0.0,116.92,119.8,30.4,120,31.2,-24,292,0,0,0,0,4,0,0,0,0,0
353,2013-08-01,42.008314,-87.77792099999998,"(42.008314, -87.777921)",350,45,174,0,10065,40,5,155,15,5,405,305,355,-10,285,310,2225,10000,0.0,146.15,149.75,38.0,150,39.0,-30,365,0,0,0,0,5,0,0,0,0,2
354,2013-08-01,42.009876,-87.807277,"(42.009876, -87.807277)",213,27,19,0,6039,24,3,93,9,3,243,183,213,-6,171,186,1335,6000,0.0,87.69,89.85,22.799999999999997,90,23.4,-18,219,0,0,0,0,3,0,0,0,0,1
355,2013-08-08,41.659112,-87.53869300000002,"(41.659112, -87.538693)",160,32,115,0,8052,32,32,128,12,8,316,276,296,-4,220,248,1808,8000,0.0,117.32,119.84,42.0,20,43.2,-36,300,0,0,0,0,4,0,0,0,0,0
356,2013-08-08,41.662014,-87.72460799999998,"(41.662014, -87.724608)",126,24,61,0,6039,24,24,96,9,6,237,207,222,-3,165,186,1356,6000,0.0,87.99,89.88,31.5,15,32.400000000000006,-27,225,0,0,0,0,3,0,0,0,0,0
357,2013-08-08,41.673408,-87.599862,"(41.673408, -87.599862)",48,20,96,1,8052,32,32,128,12,8,316,276,296,-4,220,248,1808,8000,0.0,117.32,119.84,42.0,20,43.2,-36,300,0,0,0,0,4,0,0,0,0,0
358,2013-08-08,41.680946,-87.535198,"(41.680946, -87.535198)",74,16,13,0,4026,16,16,64,6,4,158,138,148,-2,110,124,904,4000,0.0,58.66,59.92,21.0,10,21.6,-18,150,0,0,0,0,2,0,0,0,0,0
359,2013-08-08,41.682587,-87.707973,"(41.682587, -87.707973)",175,45,154,2,10065,40,40,160,15,10,395,345,370,-5,275,310,2260,10000,0.0,146.64999999999998,149.8,52.5,25,54.0,-45,375,0,0,0,0,5,0,0,0,0,0
360,2013-08-08,41.704336,-87.70373599999998,"(41.704336, -87.703736)",66,16,6,0,4026,16,16,64,6,4,158,138,148,-2,110,124,904,4000,0.0,58.66,59.92,21.0,10,21.6,-18,150,0,0,0,0,2,0,0,0,0,0
361,2013-08-08,41.704572,-87.56566600000002,"(41.704572, -87.565666)",72,24,35,0,6039,24,24,96,9,6,237,207,222,-3,165,186,1356,6000,0.0,87.99,89.88,31.5,15,32.400000000000006,-27,225,0,0,0,0,3,0,0,0,0,0
362,2013-08-08,41.720848,-87.666014,"(41.720848, -87.666014)",51,27,64,0,6039,24,24,96,9,6,237,207,222,-3,165,186,1356,6000,0.0,87.99,89.88,31.5,15,32.400000000000006,-27,225,0,0,0,0,3,0,0,0,0,0
363,2013-08-08,41.723195,-87.64997,"(41.723195, -87.64997)",20,10,8,1,4026,16,16,64,6,4,158,138,148,-2,110,124,904,4000,0.0,58.66,59.92,21.0,10,21.6,-18,150,0,0,0,0,2,0,0,0,0,1
364,2013-08-08,41.72646500000001,-87.585413,"(41.726465, -87.585413)",20,10,23,0,4026,16,16,64,6,4,158,138,148,-2,110,124,904,4000,0.0,58.66,59.92,21.0,10,21.6,-18,150,0,0,0,0,2,0,0,0,0,0
365,2013-08-08,41.728495,-87.60096300000002,"(41.728495, -87.600963)",195,15,18,1,6039,24,24,96,9,6,237,207,222,-3,165,186,1356,6000,0.0,87.99,89.88,31.5,15,32.400000000000006,-27,225,0,0,0,0,3,0,0,0,0,0
366,2013-08-08,41.732984,-87.649642,"(41.732984, -87.649642)",267,24,53,0,6039,24,24,96,9,6,237,207,222,-3,165,186,1356,6000,0.0,87.99,89.88,31.5,15,32.400000000000006,-27,225,0,0,0,0,3,0,0,0,0,6
367,2013-08-08,41.733643,-87.55551,"(41.733643, -87.55551)",178,16,3,0,4026,16,16,64,6,4,158,138,148,-2,110,124,904,4000,0.0,58.66,59.92,21.0,10,21.6,-18,150,0,0,0,0,2,0,0,0,0,0
368,2013-08-08,41.740641,-87.546587,"(41.740641, -87.546587)",39,15,48,0,6039,24,24,96,9,6,237,207,222,-3,165,186,1356,6000,0.0,87.99,89.88,31.5,15,32.400000000000006,-27,225,0,0,0,0,3,0,0,0,0,0
369,2013-08-08,41.743402,-87.731435,"(41.743402, -87.731435)",246,24,121,1,6039,24,24,96,9,6,237,207,222,-3,165,186,1356,6000,0.0,87.99,89.88,31.5,15,32.400000000000006,-27,225,0,0,0,0,3,0,0,0,0,0
370,2013-08-08,41.750498,-87.605294,"(41.750498, -87.605294)",20,10,9,0,4026,16,16,64,6,4,158,138,148,-2,110,124,904,4000,0.0,58.66,59.92,21.0,10,21.6,-18,150,0,0,0,0,2,0,0,0,0,0
371,2013-08-08,41.754292,-87.590773,"(41.754292, -87.590773)",158,18,49,0,4026,16,16,64,6,4,158,138,148,-2,110,124,904,4000,0.0,58.66,59.92,21.0,10,21.6,-18,150,0,0,0,0,2,0,0,0,0,0
372,2013-08-08,41.754676,-87.612922,"(41.754676, -87.612922)",231,27,35,1,6039,24,24,96,9,6,237,207,222,-3,165,186,1356,6000,0.0,87.99,89.88,31.5,15,32.400000000000006,-27,225,0,0,0,0,3,0,0,0,0,0
373,2013-08-08,41.763733,-87.742302,"(41.763733, -87.742302)",51,8,7,0,2013,8,8,32,3,2,79,69,74,-1,55,62,452,2000,0.0,29.33,29.96,10.5,5,10.8,-9,75,0,0,0,0,1,0,0,0,0,0
374,2013-08-08,41.766202,-87.562889,"(41.766202, -87.562889)",142,18,4,0,4026,16,16,64,6,4,158,138,148,-2,110,124,904,4000,0.0,58.66,59.92,21.0,10,21.6,-18,150,0,0,0,0,2,0,0,0,0,0
375,2013-08-08,41.768388,-87.678649,"(41.768388, -87.678649)",66,24,26,0,6039,24,24,96,9,6,237,207,222,-3,165,186,1356,6000,0.0,87.99,89.88,31.5,15,32.400000000000006,-27,225,0,0,0,0,3,0,0,0,0,0
376,2013-08-08,41.77166,-87.703047,"(41.77166, -87.703047)",268,32,154,1,8052,32,32,128,12,8,316,276,296,-4,220,248,1808,8000,0.0,117.32,119.84,42.0,20,43.2,-36,300,0,0,0,0,4,0,0,0,0,0
377,2013-08-08,41.773215,-87.60088,"(41.773215, -87.60088)",20,16,3,0,4026,16,16,64,6,4,158,138,148,-2,110,124,904,4000,0.0,58.66,59.92,21.0,10,21.6,-18,150,0,0,0,0,2,0,0,0,0,0
378,2013-08-08,41.776156,-87.778927,"(41.776156, -87.778927)",126,18,28,1,4026,16,16,64,6,4,158,138,148,-2,110,124,904,4000,0.0,58.66,59.92,21.0,10,21.6,-18,150,0,0,0,0,2,0,0,0,0,0
379,2013-08-08,41.776428,-87.627096,"(41.776428, -87.627096)",126,24,34,0,6039,24,24,96,9,6,237,207,222,-3,165,186,1356,6000,0.0,87.99,89.88,31.5,15,32.400000000000006,-27,225,0,0,0,0,3,0,0,0,0,0
380,2013-08-08,41.778297,-87.752411,"(41.778297, -87.752411)",156,27,17,2,6039,24,24,96,9,6,237,207,222,-3,165,186,1356,6000,0.0,87.99,89.88,31.5,15,32.400000000000006,-27,225,0,0,0,0,3,0,0,0,0,0
381,2013-08-08,41.778748,-87.586427,"(41.778748, -87.586427)",64,8,1,0,2013,8,8,32,3,2,79,69,74,-1,55,62,452,2000,0.0,29.33,29.96,10.5,5,10.8,-9,75,0,0,0,0,1,0,0,0,0,0
382,2013-08-08,41.793818,-87.654234,"(41.793818, -87.654234)",270,15,45,2,6039,24,24,96,9,6,237,207,222,-3,165,186,1356,6000,0.0,87.99,89.88,31.5,15,32.400000000000006,-27,225,0,0,0,0,3,0,0,0,0,0
383,2013-08-08,41.798697,-87.736812,"(41.798697, -87.736812)",156,24,39,0,6039,24,24,96,9,6,237,207,222,-3,165,186,1356,6000,0.0,87.99,89.88,31.5,15,32.400000000000006,-27,225,0,0,0,0,3,0,0,0,0,0
384,2013-08-08,41.800737,-87.71188000000002,"(41.800737, -87.71188)",70,16,34,0,4026,16,16,64,6,4,158,138,148,-2,110,124,904,4000,0.0,58.66,59.92,21.0,10,21.6,-18,150,0,0,0,0,2,0,0,0,0,0
385,2013-08-08,41.801179,-87.679447,"(41.801179, -87.679447)",66,24,74,1,6039,24,24,96,9,6,237,207,222,-3,165,186,1356,6000,0.0,87.99,89.88,31.5,15,32.400000000000006,-27,225,0,0,0,0,3,0,0,0,0,0
386,2013-08-08,41.801498,-87.763416,"(41.801498, -87.763416)",100,18,4,0,4026,16,16,64,6,4,158,138,148,-2,110,124,904,4000,0.0,58.66,59.92,21.0,10,21.6,-18,150,0,0,0,0,2,0,0,0,0,0
387,2013-08-08,41.803423,-87.642984,"(41.803423, -87.642984)",150,24,25,1,6039,24,24,96,9,6,237,207,222,-3,165,186,1356,6000,0.0,87.99,89.88,31.5,15,32.400000000000006,-27,225,0,0,0,0,3,0,0,0,0,0
388,2013-08-08,41.822536,-87.66634300000003,"(41.822536, -87.666343)",117,27,24,0,6039,24,24,96,9,6,237,207,222,-3,165,186,1356,6000,0.0,87.99,89.88,31.5,15,32.400000000000006,-27,225,0,0,0,0,3,0,0,0,0,0
389,2013-08-08,41.82561,-87.726549,"(41.82561, -87.726549)",74,18,7,0,4026,16,16,64,6,4,158,138,148,-2,110,124,904,4000,0.0,58.66,59.92,21.0,10,21.6,-18,150,0,0,0,0,2,0,0,0,0,0
390,2013-08-08,41.846075,-87.716277,"(41.846075, -87.716277)",25,9,3,0,2013,8,8,32,3,2,79,69,74,-1,55,62,452,2000,0.0,29.33,29.96,10.5,5,10.8,-9,75,0,0,0,0,1,0,0,0,0,0
391,2013-08-08,41.857402,-87.694991,"(41.857402, -87.694991)",60,16,10,0,4026,16,16,64,6,4,158,138,148,-2,110,124,904,4000,0.0,58.66,59.92,21.0,10,21.6,-18,150,0,0,0,0,2,0,0,0,0,0
392,2013-08-08,41.867108,-87.654224,"(41.867108, -87.654224)",33,24,47,0,6039,24,24,96,9,6,237,207,222,-3,165,186,1356,6000,0.0,87.99,89.88,31.5,15,32.400000000000006,-27,225,0,0,0,0,3,0,0,0,0,0
393,2013-08-08,41.868077,-87.666901,"(41.868077, -87.666901)",33,27,28,0,6039,24,24,96,9,6,237,207,222,-3,165,186,1356,6000,0.0,87.99,89.88,31.5,15,32.400000000000006,-27,225,0,0,0,0,3,0,0,0,0,0
394,2013-08-08,41.868142,-87.696269,"(41.868142, -87.696269)",22,18,10,0,4026,16,16,64,6,4,158,138,148,-2,110,124,904,4000,0.0,58.66,59.92,21.0,10,21.6,-18,150,0,0,0,0,2,0,0,0,0,0
395,2013-08-08,41.878114,-87.629798,"(41.878114, -87.629798)",43,3,3,0,2013,8,8,32,3,2,79,69,74,-1,55,62,452,2000,0.0,29.33,29.96,10.5,5,10.8,-9,75,0,0,0,0,1,0,0,0,0,0
396,2013-08-08,41.891118,-87.65449100000002,"(41.891118, -87.654491)",50,16,2,0,4026,16,16,64,6,4,158,138,148,-2,110,124,904,4000,0.0,58.66,59.92,21.0,10,21.6,-18,150,0,0,0,0,2,0,0,0,0,0
397,2013-08-08,41.896282,-87.655232,"(41.896282, -87.655232)",22,16,3,0,4026,16,16,64,6,4,158,138,148,-2,110,124,904,4000,0.0,58.66,59.92,21.0,10,21.6,-18,150,0,0,0,0,2,0,0,0,0,0
398,2013-08-08,41.89923,-87.716788,"(41.89923, -87.716788)",30,27,83,1,6039,24,24,96,9,6,237,207,222,-3,165,186,1356,6000,0.0,87.99,89.88,31.5,15,32.400000000000006,-27,225,0,0,0,0,3,0,0,0,0,0
399,2013-08-08,41.904194,-87.756155,"(41.904194, -87.756155)",39,27,31,3,6039,24,24,96,9,6,237,207,222,-3,165,186,1356,6000,0.0,87.99,89.88,31.5,15,32.400000000000006,-27,225,0,0,0,0,3,0,0,0,0,3
400,2013-08-08,41.906638,-87.701431,"(41.906638, -87.701431)",28,18,25,0,4026,16,16,64,6,4,158,138,148,-2,110,124,904,4000,0.0,58.66,59.92,21.0,10,21.6,-18,150,0,0,0,0,2,0,0,0,0,0
401,2013-08-08,41.911824,-87.726737,"(41.911824, -87.726737)",34,18,25,0,4026,16,16,64,6,4,158,138,148,-2,110,124,904,4000,0.0,58.66,59.92,21.0,10,21.6,-18,150,0,0,0,0,2,0,0,0,0,0
402,2013-08-08,41.912563,-87.66805500000002,"(41.912563, -87.668055)",34,18,14,0,4026,16,16,64,6,4,158,138,148,-2,110,124,904,4000,0.0,58.66,59.92,21.0,10,21.6,-18,150,0,0,0,0,2,0,0,0,0,0
403,2013-08-08,41.916265,-87.800515,"(41.916265, -87.800515)",210,24,82,1,6039,24,24,96,9,3,234,195,216,-3,168,186,1356,6000,0.0,87.78,89.94,25.799999999999997,15,27.900000000000002,-21,219,0,0,0,0,3,0,0,0,0,2
404,2013-08-08,41.921965,-87.632085,"(41.921965, -87.632085)",22,8,4,0,2013,8,8,32,3,2,79,69,74,-1,55,62,452,2000,0.0,29.33,29.96,10.5,5,10.8,-9,75,0,0,0,0,1,0,0,0,0,0
405,2013-08-08,41.923738,-87.785288,"(41.923738, -87.785288)",244,36,141,2,8052,32,32,128,12,4,312,260,288,-4,224,248,1808,8000,0.0,117.04,119.92,34.4,20,37.2,-28,292,0,0,0,0,4,0,0,0,0,0
406,2013-08-08,41.925198,-87.746381,"(41.925198, -87.746381)",96,16,9,0,4026,16,16,64,6,4,158,138,148,-2,110,124,904,4000,0.0,58.66,59.92,21.0,10,21.6,-18,150,0,0,0,0,2,0,0,0,0,0
407,2013-08-08,41.925652,-87.63359,"(41.925652, -87.63359)",21,8,47,0,2013,8,8,32,3,2,79,69,74,-1,55,62,452,2000,0.0,29.33,29.96,10.5,5,10.8,-9,75,0,0,0,0,1,0,0,0,0,0
408,2013-08-08,41.932094,-87.700117,"(41.932094, -87.700117)",28,8,5,0,2013,8,8,32,3,2,79,69,74,-1,55,62,452,2000,0.0,29.33,29.96,10.5,5,10.8,-9,75,0,0,0,0,1,0,0,0,0,1
409,2013-08-08,41.944869,-87.832763,"(41.944869, -87.832763)",36,8,17,1,2013,8,8,32,3,1,78,65,72,-1,56,62,452,2000,0.0,29.26,29.98,8.6,5,9.3,-7,73,0,0,0,0,1,0,0,0,0,0
410,2013-08-08,41.94722700000001,-87.67145699999998,"(41.947227, -87.671457)",34,18,5,0,4026,16,16,64,6,4,158,138,148,-2,110,124,904,4000,0.0,58.66,59.92,21.0,10,21.6,-18,150,0,0,0,0,2,0,0,0,0,0
411,2013-08-08,41.951866,-87.72505699999998,"(41.951866, -87.725057)",78,16,25,0,4026,16,16,64,6,2,156,130,144,-2,112,124,904,4000,0.0,58.52,59.96,17.2,10,18.6,-14,146,0,0,0,0,2,0,0,0,0,12
412,2013-08-08,41.95469,-87.800991,"(41.95469, -87.800991)",246,54,196,4,12078,48,48,192,18,6,468,390,432,-6,336,372,2712,12000,0.0,175.56,179.88,51.6,30,55.8,-42,438,0,0,0,0,6,0,0,0,0,0
413,2013-08-08,41.957799,-87.930995,"(41.957799, -87.930995)",10,5,3,0,2013,8,8,32,3,1,78,65,72,-1,56,62,452,2000,0.0,29.26,29.98,8.6,5,9.3,-7,73,0,0,0,0,1,0,0,0,0,0
414,2013-08-08,41.960616,-87.777189,"(41.960616, -87.777189)",60,9,16,0,2013,8,8,32,3,1,78,65,72,-1,56,62,452,2000,0.0,29.26,29.98,8.6,5,9.3,-7,73,0,0,0,0,1,0,0,0,0,0
415,2013-08-08,41.963976,-87.69181,"(41.963976, -87.69181)",90,18,9,0,4026,16,16,64,6,2,156,130,144,-2,112,124,904,4000,0.0,58.52,59.96,17.2,10,18.6,-14,146,0,0,0,0,2,0,0,0,0,0
416,2013-08-08,41.964242,-87.757639,"(41.964242, -87.757639)",46,8,28,1,2013,8,8,32,3,1,78,65,72,-1,56,62,452,2000,0.0,29.26,29.98,8.6,5,9.3,-7,73,0,0,0,0,1,0,0,0,0,0
417,2013-08-08,41.973845,-87.805059,"(41.973845, -87.805059)",51,9,41,1,2013,8,8,32,3,1,78,65,72,-1,56,62,452,2000,0.0,29.26,29.98,8.6,5,9.3,-7,73,0,0,0,0,1,0,0,0,0,3
418,2013-08-08,41.974689,-87.890615,"(41.974689, -87.890615)",100,90,163,2,20130,80,80,320,30,10,780,650,720,-10,560,620,4520,20000,0.0,292.59999999999997,299.8,85.99999999999999,50,92.99999999999999,-70,730,0,0,0,0,10,0,0,0,0,0
419,2013-08-08,41.98480900000001,-87.728492,"(41.984809, -87.728492)",116,16,61,1,4026,16,16,64,6,2,156,130,144,-2,112,124,904,4000,0.0,58.52,59.96,17.2,10,18.6,-14,146,0,0,0,0,2,0,0,0,0,0
420,2013-08-08,41.986921,-87.689778,"(41.986921, -87.689778)",116,18,55,0,4026,16,16,64,6,2,156,130,144,-2,112,124,904,4000,0.0,58.52,59.96,17.2,10,18.6,-14,146,0,0,0,0,2,0,0,0,0,1
421,2013-08-08,41.98728,-87.666066,"(41.98728, -87.666066)",58,8,42,0,2013,8,8,32,3,1,78,65,72,-1,56,62,452,2000,0.0,29.26,29.98,8.6,5,9.3,-7,73,0,0,0,0,1,0,0,0,0,0
422,2013-08-08,41.991429,-87.747113,"(41.991429, -87.747113)",122,16,56,0,4026,16,16,64,6,2,156,130,144,-2,112,124,904,4000,0.0,58.52,59.96,17.2,10,18.6,-14,146,0,0,0,0,2,0,0,0,0,0
423,2013-08-08,41.99247800000001,-87.862995,"(41.992478, -87.862995)",273,24,108,1,6039,24,24,96,9,3,234,195,216,-3,168,186,1356,6000,0.0,87.78,89.94,25.799999999999997,15,27.900000000000002,-21,219,0,0,0,0,3,0,0,0,0,0
424,2013-08-08,41.994679,-87.770899,"(41.994679, -87.770899)",124,16,43,0,4026,16,16,64,6,2,156,130,144,-2,112,124,904,4000,0.0,58.52,59.96,17.2,10,18.6,-14,146,0,0,0,0,2,0,0,0,0,0
425,2013-08-08,42.008314,-87.77792099999998,"(42.008314, -87.777921)",350,45,165,0,10065,40,40,160,15,5,390,325,360,-5,280,310,2260,10000,0.0,146.3,149.9,43.0,25,46.5,-35,365,0,0,0,0,5,0,0,0,0,2
426,2013-08-08,42.009876,-87.807277,"(42.009876, -87.807277)",213,27,145,1,6039,24,24,96,9,3,234,195,216,-3,168,186,1356,6000,0.0,87.78,89.94,25.799999999999997,15,27.900000000000002,-21,219,0,0,0,0,3,0,0,0,0,1
427,2013-08-08,42.010412,-87.66214000000002,"(42.010412, -87.66214)",12,8,1,0,2013,8,8,32,3,1,78,65,72,-1,56,62,452,2000,0.0,29.26,29.98,8.6,5,9.3,-7,73,0,0,0,0,1,0,0,0,0,0
428,2013-08-15,41.659112,-87.53869300000002,"(41.659112, -87.538693)",40,8,23,0,2013,8,15,33,3,2,74,57,66,-8,50,58,459,1900,0.0,29.47,30.13,4.5,22,5.0,-1,74,0,0,0,0,1,0,0,0,0,0
429,2013-08-15,41.662014,-87.72460799999998,"(41.662014, -87.724608)",126,24,18,0,6039,24,45,99,9,6,222,171,198,-24,150,174,1377,5700,0.0,88.41,90.39,13.5,66,15.0,-3,222,0,0,0,0,3,0,0,0,0,0
430,2013-08-15,41.673408,-87.599862,"(41.673408, -87.599862)",12,5,5,0,2013,8,15,33,3,2,74,57,66,-8,50,58,459,1900,0.0,29.47,30.13,4.5,22,5.0,-1,74,0,0,0,0,1,0,0,0,0,0
431,2013-08-15,41.682587,-87.707973,"(41.682587, -87.707973)",70,18,40,0,4026,16,30,66,6,4,148,114,132,-16,100,116,918,3800,0.0,58.94,60.26,9.0,44,10.0,-2,148,0,0,0,0,2,0,0,0,0,0
432,2013-08-15,41.704336,-87.70373599999998,"(41.704336, -87.703736)",33,8,5,0,2013,8,15,33,3,2,74,57,66,-8,50,58,459,1900,0.0,29.47,30.13,4.5,22,5.0,-1,74,0,0,0,0,1,0,0,0,0,0
433,2013-08-15,41.704572,-87.56566600000002,"(41.704572, -87.565666)",48,16,46,0,4026,16,30,66,6,4,148,114,132,-16,100,116,918,3800,0.0,58.94,60.26,9.0,44,10.0,-2,148,0,0,0,0,2,0,0,0,0,0
434,2013-08-15,41.720848,-87.666014,"(41.720848, -87.666014)",17,9,8,1,2013,8,15,33,3,2,74,57,66,-8,50,58,459,1900,0.0,29.47,30.13,4.5,22,5.0,-1,74,0,0,0,0,1,0,0,0,0,0
435,2013-08-15,41.723195,-87.64997,"(41.723195, -87.64997)",30,15,9,0,6039,24,45,99,9,6,222,171,198,-24,150,174,1377,5700,0.0,88.41,90.39,13.5,66,15.0,-3,222,0,0,0,0,3,0,0,0,0,1
436,2013-08-15,41.72646500000001,-87.585413,"(41.726465, -87.585413)",10,5,7,0,2013,8,15,33,3,2,74,57,66,-8,50,58,459,1900,0.0,29.47,30.13,4.5,22,5.0,-1,74,0,0,0,0,1,0,0,0,0,0
437,2013-08-15,41.728495,-87.60096300000002,"(41.728495, -87.600963)",195,15,74,1,6039,24,45,99,9,6,222,171,198,-24,150,174,1377,5700,0.0,88.41,90.39,13.5,66,15.0,-3,222,0,0,0,0,3,0,0,0,0,0
438,2013-08-15,41.732984,-87.649642,"(41.732984, -87.649642)",267,24,44,0,6039,24,45,99,9,6,222,171,198,-24,150,174,1377,5700,0.0,88.41,90.39,13.5,66,15.0,-3,222,0,0,0,0,3,0,0,0,0,6
439,2013-08-15,41.733643,-87.55551,"(41.733643, -87.55551)",89,8,3,0,2013,8,15,33,3,2,74,57,66,-8,50,58,459,1900,0.0,29.47,30.13,4.5,22,5.0,-1,74,0,0,0,0,1,0,0,0,0,0
440,2013-08-15,41.740641,-87.546587,"(41.740641, -87.546587)",39,15,48,0,6039,24,45,99,9,6,222,171,198,-24,150,174,1377,5700,0.0,88.41,90.39,13.5,66,15.0,-3,222,0,0,0,0,3,0,0,0,0,0
441,2013-08-15,41.743402,-87.731435,"(41.743402, -87.731435)",82,8,21,0,2013,8,15,33,3,2,74,57,66,-8,50,58,459,1900,0.0,29.47,30.13,4.5,22,5.0,-1,74,0,0,0,0,1,0,0,0,0,0
442,2013-08-15,41.750498,-87.605294,"(41.750498, -87.605294)",10,5,4,0,2013,8,15,33,3,2,74,57,66,-8,50,58,459,1900,0.0,29.47,30.13,4.5,22,5.0,-1,74,0,0,0,0,1,0,0,0,0,0
443,2013-08-15,41.754292,-87.590773,"(41.754292, -87.590773)",79,9,3,0,2013,8,15,33,3,2,74,57,66,-8,50,58,459,1900,0.0,29.47,30.13,4.5,22,5.0,-1,74,0,0,0,0,1,0,0,0,0,0
444,2013-08-15,41.754676,-87.612922,"(41.754676, -87.612922)",231,27,47,0,6039,24,45,99,9,6,222,171,198,-24,150,174,1377,5700,0.0,88.41,90.39,13.5,66,15.0,-3,222,0,0,0,0,3,0,0,0,0,0
445,2013-08-15,41.763733,-87.742302,"(41.763733, -87.742302)",51,8,18,0,2013,8,15,33,3,2,74,57,66,-8,50,58,459,1900,0.0,29.47,30.13,4.5,22,5.0,-1,74,0,0,0,0,1,0,0,0,0,0
446,2013-08-15,41.766202,-87.562889,"(41.766202, -87.562889)",71,9,20,0,2013,8,15,33,3,2,74,57,66,-8,50,58,459,1900,0.0,29.47,30.13,4.5,22,5.0,-1,74,0,0,0,0,1,0,0,0,0,0
447,2013-08-15,41.768388,-87.678649,"(41.768388, -87.678649)",44,16,39,0,4026,16,30,66,6,4,148,114,132,-16,100,116,918,3800,0.0,58.94,60.26,9.0,44,10.0,-2,148,0,0,0,0,2,0,0,0,0,0
448,2013-08-15,41.77166,-87.703047,"(41.77166, -87.703047)",134,16,71,1,4026,16,30,66,6,4,148,114,132,-16,100,116,918,3800,0.0,58.94,60.26,9.0,44,10.0,-2,148,0,0,0,0,2,0,0,0,0,0
449,2013-08-15,41.773215,-87.60088,"(41.773215, -87.60088)",10,8,11,0,2013,8,15,33,3,2,74,57,66,-8,50,58,459,1900,0.0,29.47,30.13,4.5,22,5.0,-1,74,0,0,0,0,1,0,0,0,0,0
