station,date,tmax,tmin,tavg,depart,dew_point,wet_bulb,sunrise,sunset,precip_total,stn_pressure,sea_level,result_speed,result_dir,avg_speed,heat_cool,normal,year,month,day,week,day_of_week
2,2013-07-26,74,65,70,-6,58,62,439,2000,0.01,29.28,29.94,9.3,21,10.2,-5,76,2013,7,26,30,4
1,2013-07-27,65,55,60,-14,51,56,440,2000,0.0,29.17,29.9,9.0,30,10.6,5,74,2013,7,27,30,5
2,2013-07-27,68,57,63,-13,49,55,440,2000,0.0,29.23,29.89,10.3,30,11.3,2,76,2013,7,27,30,5
1,2013-07-28,69,54,62,-12,50,55,441,2000,0.0,29.23,29.93,8.7,28,9.1,3,74,2013,7,28,30,6
2,2013-07-28,71,55,63,-13,47,54,441,2000,0.0,29.3,29.94,9.5,26,9.8,2,76,2013,7,28,30,6
1,2013-07-29,76,57,67,-7,55,59,442,2000,0.0,29.41,30.11,2.0,1,7.0,-2,74,2013,7,29,31,0
2,2013-07-29,76,58,67,-9,53,59,442,2000,0.0,29.47,30.1,2.3,2,7.7,-2,76,2013,7,29,31,0
1,2013-07-30,74,57,66,-8,59,62,443,2000,0.04,29.39,30.12,4.2,16,4.7,-1,74,2013,7,30,31,1
2,2013-07-30,74,61,68,-8,56,61,443,2000,0.0,29.46,30.12,5.5,16,6.0,-3,76,2013,7,30,31,1
1,2013-07-31,75,62,69,-5,64,65,444,2000,0.5,29.26,30.0,2.2,32,4.4,-4,74,2013,7,31,31,2
2,2013-07-31,75,64,70,-6,63,65,444,2000,0.18,29.33,29.99,2.5,30,4.2,-5,76,2013,7,31,31,2
1,2013-08-01,81,61,71,-2,57,62,445,2000,0.0,29.23,29.95,7.6,30,7.8,-6,73,2013,8,1,31,3
2,2013-08-01,82,61,72,-3,54,62,445,2000,0.0,29.29,29.95,6.2,29,7.1,-7,75,2013,8,1,31,3
1,2013-08-02,84,62,73,0,63,67,446,2000,0.63,29.15,29.87,4.5,29,8.2,-8,73,2013,8,2,31,4
2,2013-08-02,86,65,76,1,62,66,446,2000,0.41,29.23,29.87,2.7,23,7.7,-11,75,2013,8,2,31,4
1,2013-08-03,81,64,73,0,55,62,447,2000,0.0,29.33,30.03,5.8,2,6.8,-8,73,2013,8,3,31,5
2,2013-08-03,79,66,73,-2,54,62,447,2000,0.0,29.39,30.02,6.9,4,8.4,-8,75,2013,8,3,31,5
1,2013-08-04,75,60,68,-5,56,61,448,2000,0.0,29.42,30.14,5.9,6,7.8,-3,73,2013,8,4,31,6
2,2013-08-04,74,60,67,-8,55,61,448,2000,0.0,29.49,30.13,6.1,7,6.9,-2,75,2013,8,4,31,6
1,2013-08-05,75,58,67,-6,59,62,449,2000,0.07,29.23,29.98,6.8,19,7.6,-2,73,2013,8,5,32,0
2,2013-08-05,76,63,70,-5,56,61,449,2000,0.02,29.29,29.98,7.1,18,7.9,-5,75,2013,8,5,32,0
1,2013-08-06,83,67,75,2,68,70,450,2000,0.04,29.13,29.86,7.2,21,8.0,-10,73,2013,8,6,32,1
2,2013-08-06,85,68,77,2,65,69,450,2000,0.0,29.21,29.85,8.7,21,9.4,-12,75,2013,8,6,32,1
1,2013-08-07,89,67,78,5,68,71,451,2000,0.0,29.14,29.83,4.0,30,9.9,-13,73,2013,8,7,32,2
2,2013-08-07,91,70,81,6,67,71,451,2000,0.01,29.2,29.82,2.4,30,10.5,-16,75,2013,8,7,32,2
1,2013-08-08,78,65,72,-1,56,62,452,2000,0.0,29.26,29.98,8.6,5,9.3,-7,73,2013,8,8,32,3
2,2013-08-08,79,69,74,-1,55,62,452,2000,0.0,29.33,29.96,10.5,5,10.8,-9,75,2013,8,8,32,3
1,2013-08-09,82,59,71,-2,60,65,453,2000,0.0,29.28,29.98,4.7,27,5.3,-6,73,2013,8,9,32,4
2,2013-08-09,84,62,73,-2,58,65,453,2000,0.0,29.34,29.97,4.9,27,5.6,-8,75,2013,8,9,32,4
1,2013-08-10,81,64,73,0,57,63,454,2000,0.0,29.35,30.08,5.3,5,6.5,-8,73,2013,8,10,32,5
2,2013-08-10,81,68,75,0,55,63,454,2000,0.0,29.42,30.07,6.0,6,7.4,-10,75,2013,8,10,32,5
1,2013-08-11,81,60,71,-2,61,64,455,1900,0.01,29.35,30.07,2.0,27,3.0,-6,73,2013,8,11,32,6
2,2013-08-11,84,63,74,-1,57,64,455,1900,0.0,29.42,30.06,4.0,24,5.4,-9,75,2013,8,11,32,6
1,2013-08-12,82,67,75,2,65,68,456,1900,0.27,29.21,29.93,3.5,27,7.5,-10,73,2013,8,12,33,0
2,2013-08-12,85,69,77,2,63,68,456,1900,0.66,29.27,29.92,4.5,26,7.7,-12,75,2013,8,12,33,0
1,2013-08-13,70,58,64,-9,52,58,457,1900,0.0,29.37,30.07,8.7,3,9.6,1,73,2013,8,13,33,1
2,2013-08-13,71,62,67,-8,50,57,457,1900,0.0,29.42,30.06,11.2,2,11.9,-2,75,2013,8,13,33,1
1,2013-08-14,72,56,64,-8,50,56,458,1900,0.0,29.44,30.16,3.9,4,7.1,1,72,2013,8,14,33,2
2,2013-08-14,71,58,65,-9,49,56,458,1900,0.0,29.52,30.16,3.0,3,7.0,0,74,2013,8,14,33,2
1,2013-08-15,75,55,65,-7,53,58,459,1900,0.0,29.4,30.13,4.2,24,4.9,0,72,2013,8,15,33,3
2,2013-08-15,74,57,66,-8,50,58,459,1900,0.0,29.47,30.13,4.5,22,5.0,-1,74,2013,8,15,33,3
1,2013-08-16,82,55,69,-3,52,60,500,1900,0.0,29.44,30.15,2.8,4,5.2,-4,72,2013,8,16,33,4
2,2013-08-16,82,58,70,-4,51,60,500,1900,0.0,29.5,30.14,5.0,7,5.8,-5,74,2013,8,16,33,4
1,2013-08-17,81,57,69,-3,56,62,501,1900,0.0,29.47,30.19,5.7,8,6.4,-4,72,2013,8,17,33,5
2,2013-08-17,79,60,70,-4,55,62,501,1900,0.0,29.53,30.18,6.0,7,6.3,-5,74,2013,8,17,33,5
1,2013-08-18,81,59,70,-2,57,63,502,1900,0.0,29.41,30.14,3.7,8,4.8,-5,72,2013,8,18,33,6
2,2013-08-18,81,62,72,-2,57,64,502,1900,0.0,29.48,30.13,4.2,8,4.8,-7,74,2013,8,18,33,6
1,2013-08-19,85,57,71,0,60,65,503,1900,0.0,29.34,30.07,5.1,25,5.3,-6,71,2013,8,19,34,0
2,2013-08-19,86,63,75,2,58,65,503,1900,0.0,29.41,30.06,3.8,25,4.6,-10,73,2013,8,19,34,0
1,2013-08-20,88,66,77,6,62,68,504,1900,0.0,29.34,30.06,7.7,22,8.0,-12,71,2013,8,20,34,1
2,2013-08-20,88,68,78,5,61,67,504,1900,0.0,29.41,30.05,7.0,21,7.5,-13,73,2013,8,20,34,1
1,2013-08-21,90,68,79,8,65,70,505,1900,0.01,29.3,30.02,8.6,23,9.0,-14,71,2013,8,21,34,2
2,2013-08-21,91,70,81,8,64,70,505,1900,0.05,29.37,30.02,9.0,22,9.3,-16,73,2013,8,21,34,2
1,2013-08-22,78,68,73,2,67,69,506,1900,0.23,29.36,30.05,1.5,23,7.0,-8,71,2013,8,22,34,3
2,2013-08-22,78,67,73,0,66,68,506,1900,0.36,29.42,30.05,2.5,24,7.0,-8,73,2013,8,22,34,3
1,2013-08-23,82,62,72,1,55,63,508,1900,0.0,29.43,30.14,6.1,6,6.8,-7,71,2013,8,23,34,4
2,2013-08-23,81,64,73,0,55,63,508,1900,0.0,29.49,30.13,7.2,6,8.0,-8,73,2013,8,23,34,4
1,2013-08-24,86,60,73,2,59,65,509,1900,0.0,29.49,30.2,5.3,17,6.1,-8,71,2013,8,24,34,5
2,2013-08-24,86,64,75,2,56,64,509,1900,0.0,29.55,30.2,4.6,16,5.9,-10,73,2013,8,24,34,5
1,2013-08-25,89,65,77,7,62,68,510,1900,0.0,29.46,30.18,9.2,22,9.6,-12,70,2013,8,25,34,6
2,2013-08-25,89,68,79,7,60,67,510,1900,0.0,29.52,30.17,9.6,21,10.1,-14,72,2013,8,25,34,6
1,2013-08-26,92,70,81,11,68,72,511,1900,0.0,29.34,30.06,9.0,24,9.4,-16,70,2013,8,26,35,0
2,2013-08-26,92,70,81,9,66,71,511,1900,0.0,29.41,30.06,9.2,23,9.5,-16,72,2013,8,26,35,0
1,2013-08-27,96,77,87,17,70,75,512,1900,0.0,29.18,29.9,11.7,24,12.0,-22,70,2013,8,27,35,1
2,2013-08-27,96,77,87,15,68,74,512,1900,0.0,29.24,29.89,12.5,24,12.7,-22,72,2013,8,27,35,1
1,2013-08-28,83,71,77,7,69,72,513,1900,0.0,29.26,29.95,6.9,3,9.3,-12,70,2013,8,28,35,2
2,2013-08-28,83,71,77,5,67,71,513,1900,0.0,29.32,29.94,5.8,36,8.7,-12,72,2013,8,28,35,2
1,2013-08-29,89,66,78,8,64,69,514,1900,0.0,29.29,30.01,3.9,10,4.7,-13,70,2013,8,29,35,3
2,2013-08-29,87,69,78,6,65,69,514,1900,0.0,29.36,30.0,4.2,10,4.6,-13,72,2013,8,29,35,3
1,2013-08-30,96,67,82,12,68,72,515,1900,0.36,29.13,29.86,4.4,26,8.3,-17,70,2013,8,30,35,4
2,2013-08-30,96,69,83,11,67,71,515,1900,0.47,29.21,29.85,5.3,24,7.8,-18,72,2013,8,30,35,4
1,2013-08-31,78,71,75,6,67,69,516,1900,0.07,29.1,29.82,6.1,5,7.2,-10,69,2013,8,31,35,5
2,2013-08-31,77,70,74,3,66,68,516,1900,0.96,29.16,29.81,5.8,4,7.0,-9,71,2013,8,31,35,5
1,2013-09-01,85,65,75,7,67,70,517,1900,0.14,29.05,29.76,4.2,29,5.2,-10,68,2013,9,1,35,6
2,2013-09-01,84,68,76,6,66,69,517,1900,0.02,29.11,29.75,3.9,27,5.8,-11,70,2013,9,1,35,6
1,2013-09-02,79,60,70,2,61,64,518,1900,0.0,29.21,29.9,8.1,2,9.2,-5,68,2013,9,2,36,0
2,2013-09-02,77,62,70,0,60,64,518,1900,0.0,29.27,29.89,7.5,2,8.7,-5,70,2013,9,2,36,0
1,2013-09-03,77,57,67,-1,54,59,519,1900,0.0,29.32,30.02,4.0,30,5.8,-2,68,2013,9,3,36,1
2,2013-09-03,76,58,67,-3,54,60,519,1900,0.0,29.39,30.02,1.5,34,4.6,-2,70,2013,9,3,36,1
1,2013-09-04,84,59,72,4,57,63,520,1900,0.0,29.37,30.08,6.2,26,7.0,-7,68,2013,9,4,36,2
2,2013-09-04,84,59,72,2,55,62,520,1900,0.0,29.44,30.08,6.4,25,6.8,-7,70,2013,9,4,36,2
1,2013-09-05,74,59,67,0,54,60,521,1900,0.0,29.49,30.2,9.0,5,9.2,-2,67,2013,9,5,36,3
2,2013-09-05,74,65,70,1,53,60,521,1900,0.0,29.55,30.19,9.2,6,9.9,-5,69,2013,9,5,36,3
1,2013-09-06,86,57,72,5,58,64,522,1900,0.0,29.38,30.11,4.7,20,6.0,-7,67,2013,9,6,36,4
2,2013-09-06,85,62,74,5,55,63,522,1900,0.0,29.44,30.11,4.3,17,6.0,-9,69,2013,9,6,36,4
1,2013-09-07,88,65,77,10,62,68,523,1900,0.01,29.21,29.94,5.7,23,6.9,-12,67,2013,9,7,36,5
2,2013-09-07,87,68,78,9,61,67,523,1900,0.0,29.28,29.94,5.8,23,7.7,-13,69,2013,9,7,36,5
1,2013-09-08,77,71,74,8,66,69,524,1900,0.0,29.26,29.98,10.5,7,11.9,-9,66,2013,9,8,36,6
2,2013-09-08,78,71,75,7,65,68,524,1900,0.0,29.33,29.96,10.1,7,12.0,-10,68,2013,9,8,36,6
1,2013-09-09,94,68,81,15,70,74,525,1900,0.0,29.15,29.86,9.0,20,10.1,-16,66,2013,9,9,37,0
2,2013-09-09,94,69,82,14,68,73,525,1900,0.0,29.22,29.86,8.5,20,9.2,-17,68,2013,9,9,37,0
1,2013-09-10,95,77,86,20,64,71,526,1900,0.0,29.25,29.95,12.1,24,12.5,-21,66,2013,9,10,37,1
2,2013-09-10,96,78,87,19,63,71,526,1900,0.0,29.32,29.94,12.2,24,12.5,-22,68,2013,9,10,37,1
1,2013-09-11,91,75,83,18,66,71,527,1900,0.0,29.28,29.98,4.2,27,7.5,-18,65,2013,9,11,37,2
2,2013-09-11,92,75,84,17,66,71,527,1900,0.0,29.34,29.97,5.1,25,6.9,-19,67,2013,9,11,37,2
1,2013-09-12,82,62,72,7,59,64,528,1900,0.0,29.28,29.98,7.0,35,9.4,-7,65,2013,9,12,37,3
2,2013-09-12,83,63,73,6,58,64,528,1900,0.06,29.34,29.97,6.8,34,9.8,-8,67,2013,9,12,37,3
1,2013-09-13,67,52,60,-5,45,52,529,1900,0.0,29.41,30.13,10.7,1,11.5,5,65,2013,9,13,37,4
2,2013-09-13,67,54,61,-6,45,53,529,1900,0.0,29.47,30.12,12.8,1,13.5,4,67,2013,9,13,37,4
1,2013-09-14,72,47,60,-4,43,52,530,1900,0.0,29.36,30.1,4.7,21,5.9,5,64,2013,9,14,37,5
2,2013-09-14,72,51,62,-4,41,52,530,1900,0.0,29.44,30.11,5.3,19,6.3,3,66,2013,9,14,37,5
1,2013-09-15,62,56,59,-5,52,55,531,1900,0.65,29.34,30.06,1.1,2,5.4,6,64,2013,9,15,37,6
2,2013-09-15,62,58,60,-6,51,55,531,1900,0.24,29.41,30.06,0.4,19,5.1,5,66,2013,9,15,37,6
1,2013-09-16,64,51,58,-6,47,52,532,1800,0.0,29.59,30.3,9.7,3,10.8,7,64,2013,9,16,38,0
2,2013-09-16,64,55,60,-6,47,53,532,1800,0.0,29.65,30.29,11.4,3,12.8,5,66,2013,9,16,38,0
1,2013-09-17,71,49,60,-4,51,56,533,1800,0.0,29.49,30.23,7.0,13,7.6,5,64,2013,9,17,38,1
2,2013-09-17,70,53,62,-4,49,55,533,1800,0.0,29.55,30.23,7.2,12,8.2,3,66,2013,9,17,38,1
1,2013-09-18,81,60,71,7,60,64,535,1800,0.55,29.26,30.01,8.7,18,9.0,-6,64,2013,9,18,38,2
2,2013-09-18,82,62,72,6,58,62,535,1800,0.51,29.35,30.02,6.7,17,9.1,-7,66,2013,9,18,38,2
1,2013-09-19,84,69,77,14,68,70,536,1800,0.84,29.14,29.87,8.3,16,10.6,-12,63,2013,9,19,38,3
2,2013-09-19,84,70,77,12,66,69,536,1800,0.0,29.21,29.87,7.8,16,10.0,-12,65,2013,9,19,38,3
1,2013-09-20,76,58,67,5,60,63,537,1800,0.0,29.08,29.8,10.1,26,11.0,-2,62,2013,9,20,38,4
2,2013-09-20,77,59,68,4,59,63,537,1800,0.02,29.15,29.8,10.3,26,11.2,-3,64,2013,9,20,38,4
1,2013-09-21,67,52,60,-2,48,53,538,1800,0.0,29.17,29.87,9.6,33,10.0,5,62,2013,9,21,38,5
2,2013-09-21,67,51,59,-5,46,53,538,1800,0.0,29.23,29.87,9.0,33,9.5,6,64,2013,9,21,38,5
1,2013-09-22,67,49,58,-4,47,52,539,1800,0.0,29.3,30.01,6.2,4,7.5,7,62,2013,9,22,38,6
2,2013-09-22,67,49,58,-6,45,51,539,1800,0.0,29.36,30.01,4.8,5,6.8,7,64,2013,9,22,38,6
1,2013-09-23,67,46,57,-4,48,53,540,1800,0.0,29.34,30.06,4.9,10,6.1,8,61,2013,9,23,39,0
2,2013-09-23,67,50,59,-4,45,52,540,1800,0.0,29.41,30.06,6.8,11,7.6,6,63,2013,9,23,39,0
1,2013-09-24,70,49,60,-1,49,54,541,1800,0.0,29.26,30.0,6.2,10,8.0,5,61,2013,9,24,39,1
2,2013-09-24,91,52,72,9,48,54,541,1800,0.0,29.33,30.0,5.8,9,7.7,-7,63,2013,9,24,39,1
1,2013-09-25,70,51,61,0,52,56,542,1800,0.0,29.23,29.95,4.8,5,5.7,4,61,2013,9,25,39,2
2,2013-09-25,71,56,64,1,51,56,542,1800,0.0,29.29,29.95,5.9,6,6.6,1,63,2013,9,25,39,2
1,2013-09-26,75,50,63,3,52,58,543,1800,0.0,29.34,30.04,3.8,8,4.2,2,60,2013,9,26,39,3
2,2013-09-26,75,55,65,3,52,58,543,1800,0.0,29.4,30.04,4.1,9,4.6,0,62,2013,9,26,39,3
1,2013-09-27,81,52,67,7,51,57,544,1800,0.0,29.38,30.09,7.0,13,7.4,-2,60,2013,9,27,39,4
2,2013-09-27,80,57,69,7,48,57,544,1800,0.0,29.44,30.09,6.6,12,7.3,-4,62,2013,9,27,39,4
1,2013-09-28,84,55,70,11,56,62,545,1800,0.2,29.24,29.98,10.9,19,12.7,-5,59,2013,9,28,39,5
2,2013-09-28,85,58,72,11,54,61,545,1800,0.02,29.31,29.98,10.2,18,11.3,-7,61,2013,9,28,39,5
1,2013-09-29,68,51,60,1,49,54,546,1800,0.18,29.29,30.01,6.0,36,7.6,5,59,2013,9,29,39,6
2,2013-09-29,84,53,68,7,48,54,546,1800,0.22,29.36,30.01,6.3,36,7.8,-3,61,2013,9,29,39,6
1,2013-09-30,74,47,61,2,49,55,547,1800,0.0,29.21,29.93,5.8,19,6.2,4,59,2013,9,30,40,0
2,2013-09-30,76,50,63,2,47,55,547,1800,0.0,29.28,29.93,4.2,19,4.9,2,61,2013,9,30,40,0
1,2013-10-01,79,62,71,13,62,65,548,1800,0.0,29.21,29.92,12.5,22,12.2,-6,58,2013,10,1,40,1
2,2013-10-01,79,62,71,11,61,64,548,1800,0.0,29.28,29.92,11.9,21,11.5,-6,60,2013,10,1,40,1
1,2013-10-02,76,62,69,11,50,59,549,1800,0.0,29.31,30.02,4.7,7,6.4,-4,58,2013,10,2,40,2
2,2013-10-02,77,64,71,11,50,59,549,1800,0.0,29.37,30.02,5.2,7,7.3,-6,60,2013,10,2,40,2
1,2013-10-03,78,60,69,12,65,67,550,1800,0.12,29.19,29.91,7.4,19,7.9,-4,57,2013,10,3,40,3
2,2013-10-03,78,64,71,12,65,67,550,1800,0.8,29.26,29.91,7.1,19,7.7,-6,59,2013,10,3,40,3
1,2013-10-04,74,65,70,13,65,66,552,1800,0.0,29.23,29.94,2.6,12,6.2,-5,57,2013,10,4,40,4
2,2013-10-04,76,66,71,12,64,66,552,1800,0.0,29.29,29.94,2.0,16,6.0,-6,59,2013,10,4,40,4
1,2013-10-05,80,61,71,14,66,68,553,1800,0.82,29.11,29.84,5.2,19,6.4,-6,57,2013,10,5,40,5
2,2013-10-05,81,65,73,14,66,68,553,1800,0.68,29.18,29.83,6.7,19,8.1,-8,59,2013,10,5,40,5
1,2013-10-06,64,45,55,-1,44,49,554,1800,0.09,29.02,29.75,8.7,25,9.5,10,56,2013,10,6,40,6
2,2013-10-06,76,48,62,4,44,50,554,1800,0.06,29.1,29.76,10.1,25,10.6,3,58,2013,10,6,40,6
1,2013-10-07,68,45,57,1,45,50,555,1800,0.0,29.23,29.92,6.1,28,9.0,8,56,2013,10,7,41,0
2,2013-10-07,67,45,56,-2,44,50,555,1800,0.0,29.3,29.94,6.3,26,9.1,9,58,2013,10,7,41,0
1,2013-10-08,75,43,59,3,48,53,556,1800,0.0,29.42,30.13,4.7,18,5.6,6,56,2013,10,8,41,1
2,2013-10-08,76,49,63,5,46,53,556,1800,0.0,29.49,30.13,4.0,17,5.0,2,58,2013,10,8,41,1
1,2013-10-09,71,48,60,5,47,53,557,1800,0.0,29.45,30.18,3.6,12,4.6,5,55,2013,10,9,41,2
2,2013-10-09,70,52,61,4,47,53,557,1800,0.0,29.52,30.18,3.4,11,4.9,4,57,2013,10,9,41,2
1,2013-10-10,74,46,60,5,50,55,558,1800,0.0,29.37,30.11,2.9,13,3.9,5,55,2013,10,10,41,3
2,2013-10-10,75,51,63,6,49,55,558,1800,0.0,29.44,30.11,3.0,12,3.8,2,57,2013,10,10,41,3
1,2013-10-11,76,51,64,10,51,56,559,1800,0.0,29.28,30.02,7.3,14,7.7,1,54,2013,10,11,41,4
2,2013-10-11,77,56,67,11,48,56,559,1800,0.0,29.36,30.02,6.1,14,6.9,-2,56,2013,10,11,41,4
1,2013-10-12,73,46,60,6,54,57,600,1800,0.12,29.32,30.02,5.7,21,7.4,5,54,2013,10,12,41,5
2,2013-10-12,73,53,63,7,52,57,600,1800,0.01,29.39,30.02,6.0,21,8.6,2,56,2013,10,12,41,5
1,2013-10-13,64,44,54,1,41,48,602,1800,0.0,29.62,30.32,5.3,32,6.6,11,53,2013,10,13,41,6
2,2013-10-13,65,46,56,1,40,48,602,1800,0.0,29.68,30.33,3.1,34,5.0,9,55,2013,10,13,41,6
1,2013-10-14,62,42,52,-1,44,49,603,1800,0.0,29.53,30.29,6.6,8,8.4,13,53,2013,10,14,42,0
2,2013-10-14,62,45,54,-1,43,49,603,1800,0.0,29.59,30.29,7.2,8,8.4,11,55,2013,10,14,42,0
1,2013-10-15,64,49,57,4,51,54,604,1800,0.07,29.14,29.91,7.6,19,10.6,8,53,2013,10,15,42,1
2,2013-10-15,65,51,58,3,50,54,604,1800,0.09,29.22,29.92,6.9,19,9.7,7,55,2013,10,15,42,1
1,2013-10-16,54,47,51,-1,45,48,605,1800,0.0,29.16,29.89,10.5,25,10.8,14,52,2013,10,16,42,2
2,2013-10-16,54,47,51,-3,43,47,605,1800,0.0,29.23,29.91,10.5,25,10.7,14,54,2013,10,16,42,2
1,2013-10-17,53,40,47,-5,44,46,606,1800,0.29,29.12,29.86,6.1,26,6.9,18,52,2013,10,17,42,3
2,2013-10-17,54,44,49,-5,43,47,606,1800,0.17,29.2,29.88,7.1,24,7.9,16,54,2013,10,17,42,3
1,2013-10-18,50,39,45,-6,40,43,607,1800,0.0,29.18,29.91,8.3,26,8.7,20,51,2013,10,18,42,4
2,2013-10-18,50,42,46,-7,39,43,607,1800,0.0,29.26,29.93,7.9,25,8.6,19,53,2013,10,18,42,4
1,2013-10-19,54,42,48,-3,37,42,608,1800,0.01,29.1,29.83,8.9,25,9.2,17,51,2013,10,19,42,5
2,2013-10-19,54,43,49,-4,36,43,608,1800,0.01,29.17,29.85,10.1,24,10.4,16,53,2013,10,19,42,5
1,2013-10-20,61,36,49,-1,42,46,610,1800,0.01,29.07,29.8,5.1,20,6.1,16,50,2013,10,20,42,6
2,2013-10-20,65,41,53,1,41,47,610,1800,0.02,29.15,29.82,7.5,21,8.4,12,52,2013,10,20,42,6
1,2013-10-21,55,33,44,-6,31,38,611,1800,0.0,29.19,29.9,10.8,27,11.5,21,50,2013,10,21,43,0
2,2013-10-21,55,36,46,-6,32,40,611,1800,0.03,29.26,29.92,10.3,27,10.8,19,52,2013,10,21,43,0
1,2013-10-22,42,29,36,-14,31,34,612,1700,0.0,29.21,29.95,5.4,26,6.1,29,50,2013,10,22,43,1
2,2013-10-22,41,31,36,-16,31,35,612,1700,0.03,29.28,29.97,4.6,26,5.4,29,52,2013,10,22,43,1
1,2013-10-23,46,32,39,-10,27,34,613,1700,0.0,29.24,29.98,9.2,30,10.0,26,49,2013,10,23,43,2
2,2013-10-23,46,32,39,-12,27,34,613,1700,0.0,29.32,30.0,9.2,29,9.2,26,51,2013,10,23,43,2
1,2013-10-24,44,31,38,-11,25,33,614,1700,0.0,29.45,30.16,10.3,30,10.9,27,49,2013,10,24,43,3
2,2013-10-24,44,34,39,-12,25,34,614,1700,0.0,29.52,30.2,9.2,30,9.9,26,51,2013,10,24,43,3
1,2013-10-25,51,29,40,-8,26,35,616,1700,0.0,29.47,30.24,10.8,24,11.7,25,48,2013,10,25,43,4
2,2013-10-25,51,29,40,-10,26,36,616,1700,0.0,29.57,30.28,10.4,23,11.3,25,50,2013,10,25,43,4
1,2013-10-26,55,37,46,-2,29,39,617,1700,0.0,29.22,29.96,10.9,27,14.2,19,48,2013,10,26,43,5
2,2013-10-26,55,38,47,-3,29,39,617,1700,0.0,29.3,29.98,10.5,26,13.4,18,50,2013,10,26,43,5
1,2013-10-27,54,29,42,-6,29,37,618,1700,0.0,29.28,30.02,6.3,23,6.6,23,48,2013,10,27,43,6
2,2013-10-27,55,32,44,-6,29,38,618,1700,0.0,29.37,30.05,6.4,23,6.7,21,50,2013,10,27,43,6
1,2013-10-28,53,35,44,-3,37,41,619,1700,0.0,29.54,30.26,9.0,4,9.4,21,47,2013,10,28,44,0
2,2013-10-28,54,36,45,-4,38,42,619,1700,0.0,29.6,30.26,8.8,4,10.3,20,49,2013,10,28,44,0
1,2013-10-29,57,42,50,3,40,45,620,1700,0.0,29.49,30.25,6.1,10,7.5,15,47,2013,10,29,44,1
2,2013-10-29,57,43,50,1,39,45,620,1700,0.0,29.57,30.26,5.9,11,6.6,15,49,2013,10,29,44,1
1,2013-10-30,63,43,53,7,52,53,622,1700,0.55,29.22,30.0,6.6,15,7.5,12,46,2013,10,30,44,2
2,2013-10-30,64,47,56,8,52,53,622,1700,1.16,29.29,30.01,5.3,14,6.2,9,48,2013,10,30,44,2
1,2013-10-31,64,46,55,9,56,57,623,1700,1.04,28.69,29.45,9.4,24,11.5,10,46,2013,10,31,44,3
2,2013-10-31,65,47,56,8,56,57,623,1700,2.03,28.77,29.47,9.5,23,11.4,9,48,2013,10,31,44,3
1,2014-05-01,49,42,46,-7,38,42,448,1900,0.09,29.02,29.74,13.5,24,13.4,19,53,2014,5,1,18,3
2,2014-05-01,50,43,47,-8,42,44,448,1900,0.09,29.1,29.76,14.1,24,14.0,18,55,2014,5,1,18,3
1,2014-05-02,53,46,50,-4,39,45,447,1900,0.0,29.03,29.77,10.2,24,11.5,15,54,2014,5,2,18,4
2,2014-05-02,80,47,64,8,43,47,447,1900,0.04,29.1,29.79,10.7,23,11.9,1,56,2014,5,2,18,4
1,2014-05-03,67,46,57,3,37,48,446,1900,0.0,29.07,29.77,13.8,28,14.7,8,54,2014,5,3,18,5
2,2014-05-03,68,49,59,3,39,49,446,1900,0.0,29.13,29.77,13.3,28,14.1,6,56,2014,5,3,18,5
1,2014-05-04,58,44,51,-3,29,41,444,1900,0.0,29.31,30.01,4.8,3,10.0,14,54,2014,5,4,18,6
2,2014-05-04,61,47,54,-2,31,43,444,1900,0.0,29.37,30.01,5.6,4,11.1,11,56,2014,5,4,18,6
1,2014-05-05,55,43,49,-6,34,42,443,1900,0.05,29.26,29.98,12.6,5,13.1,16,55,2014,5,5,19,0
2,2014-05-05,59,45,52,-5,36,44,443,1900,0.01,29.31,29.98,12.5,5,13.8,13,57,2014,5,5,19,0
1,2014-05-06,63,41,52,-3,34,45,442,1900,0.0,29.21,29.95,12.6,7,13.7,13,55,2014,5,6,19,1
2,2014-05-06,63,45,54,-3,38,47,442,1900,0.0,29.26,29.94,12.9,7,13.7,11,57,2014,5,6,19,1
1,2014-05-07,78,48,63,8,42,50,441,1900,0.0,29.1,29.82,7.5,8,8.9,2,55,2014,5,7,19,2
2,2014-05-07,80,52,66,9,47,55,441,1900,0.0,29.15,29.81,6.3,10,9.3,-1,57,2014,5,7,19,2
1,2014-05-08,89,51,70,14,55,63,439,1900,0.1,29.08,29.8,13.7,21,14.2,-5,56,2014,5,8,19,3
2,2014-05-08,93,68,81,23,58,66,439,1900,0.0,29.15,29.79,13.8,20,14.3,-16,58,2014,5,8,19,3
1,2014-05-09,73,54,64,8,52,58,438,1900,1.03,29.03,29.74,13.2,24,16.0,1,56,2014,5,9,19,4
2,2014-05-09,76,57,67,9,56,61,438,1900,1.43,29.1,29.73,12.4,23,15.3,-2,58,2014,5,9,19,4
1,2014-05-10,77,47,62,6,42,52,437,1900,0.0,29.19,29.91,2.9,25,6.9,3,56,2014,5,10,19,5
2,2014-05-10,77,52,65,7,44,54,437,1900,0.0,29.26,29.9,3.1,20,6.8,0,58,2014,5,10,19,5
1,2014-05-11,81,52,67,10,53,59,436,1900,0.12,29.19,29.91,7.6,16,8.9,-2,57,2014,5,11,19,6
2,2014-05-11,85,63,74,15,55,61,436,1900,0.41,29.26,29.9,7.8,17,10.1,-9,59,2014,5,11,19,6
